finca;variedad;lote ;planta;diamF
citro;pri;1;pri1-6;15,6
citro;pri;1;pri1-6;14,8
citro;pri;1;pri1-6;15,3
TDA;pri;5;pri5-3;12,05
TDA;pri;5;pri5-3;13,75
TDA;pri;5;pri5-3;16,25
TDA;pri;5;pri5-3;15,9
TDA;pri;5;pri5-3;14,7
TDA;pri;5;pri5-3;13,6
TDA;pri;5;pri5-3;15,6
TDA;pri;5;pri5-3;16,65
TDA;pri;5;pri5-3;14,8
TDA;pri;5;pri5-2;13,75
TDA;pri;5;pri5-2;13,5
TDA;pri;5;pri5-2;15,1
TDA;pri;5;pri5-2;14,8
TDA;pri;5;pri5-2;13
TDA;pri;5;pri5-2;14,3
TDA;pri;5;pri5-2;11,7
TDA;pri;5;pri5-2;14,5
TDA;pri;5;pri5-2;12,45
TDA;pri;5;pri5-2;11,5
TDA;pri;5;pri5-1;16,5
TDA;pri;5;pri5-1;14,75
TDA;pri;5;pri5-1;12,7
TDA;pri;5;pri5-1;12,2
TDA;pri;5;pri5-1;13,9
TDA;pri;5;pri5-1;14,3
TDA;pri;5;pri5-1;14,5
TDA;pri;5;pri5-1;15,95
TDA;pri;5;pri5-1;15,85
TDA;pri;5;pri5-1;13,05
TDA;pri;5;pri5-1;12,25
TDA;pri;5;pri5-5;18,3
TDA;pri;5;pri5-5;16,6
TDA;pri;5;pri5-5;15,85
TDA;pri;5;pri5-5;18,1
TDA;pri;5;pri5-5;16,6
TDA;pri;5;pri5-5;16,35
TDA;pri;5;pri5-5;17,45
TDA;pri;5;pri5-5;17,3
TDA;pri;5;pri5-5;16,4
TDA;pri;5;pri5-5;15,65
TDA;pri;5;pri5-4;14,1
TDA;pri;5;pri5-4;13,6
TDA;pri;5;pri5-4;13,35
TDA;pri;5;pri5-4;15,2
TDA;pri;5;pri5-4;13,95
TDA;pri;5;pri5-4;14,45
TDA;pri;5;pri5-4;14
TDA;pri;5;pri5-4;12,25
TDA;pri;5;pri5-4;12,6
TDA;pri;5;pri5-4;13,95
TDA;pri;5;pri5-6;14,3
TDA;pri;5;pri5-6;16,2
TDA;pri;5;pri5-6;14,15
TDA;pri;5;pri5-6;13,75
TDA;pri;5;pri5-6;14,05
TDA;pri;5;pri5-6;17,5
TDA;pri;5;pri5-6;13
TDA;pri;5;pri5-6;15,1
TDA;pri;5;pri5-6;13,85
TDA;pri;5;pri5-6;12,15
TDA;pri;5;pri5-7;16,4
TDA;pri;5;pri5-7;14,4
TDA;pri;5;pri5-7;14,1
TDA;pri;5;pri5-7;14,55
TDA;pri;5;pri5-7;14,95
TDA;pri;5;pri5-7;16,4
TDA;pri;5;pri5-7;14,55
TDA;pri;5;pri5-7;14,2
TDA;pri;5;pri5-7;12,15
TDA;pri;5;pri5-7;10,85
TDA;pri;2;pri2-7;15,25
TDA;pri;2;pri2-7;14,05
TDA;pri;2;pri2-7;14,55
TDA;pri;2;pri2-7;15,3
TDA;pri;2;pri2-7;16,2
TDA;pri;2;pri2-7;16,05
TDA;pri;2;pri2-7;14,55
TDA;pri;2;pri2-7;13,05
TDA;pri;2;pri2-7;13,95
TDA;pri;2;pri2-7;12,8
TDA;pri;2;pri2-7;13,8
TDA;pri;2;pri2-6;14,05
TDA;pri;2;pri2-6;14,6
TDA;pri;2;pri2-6;13,95
TDA;pri;2;pri2-6;14,5
TDA;pri;2;pri2-6;12,7
TDA;pri;2;pri2-6;14
TDA;pri;2;pri2-6;13,65
TDA;pri;2;pri2-6;15,2
TDA;pri;2;pri2-6;15
TDA;pri;2;pri2-6;12,85
TDA;pri;2;pri2-6;12,5
TDA;pri;2;pri2-5;17
TDA;pri;2;pri2-5;15,6
TDA;pri;2;pri2-5;13,8
TDA;pri;2;pri2-5;11,85
TDA;pri;2;pri2-5;13,4
TDA;pri;2;pri2-5;15,45
TDA;pri;2;pri2-5;15,1
TDA;pri;2;pri2-5;14,4
TDA;pri;2;pri2-5;14,55
TDA;pri;2;pri2-5;15,95
TDA;pri;2;pri2-5;12,7
TDA;pri;2;pri2-4;14,15
TDA;pri;2;pri2-4;12,5
TDA;pri;2;pri2-4;14,6
TDA;pri;2;pri2-4;13,6
TDA;pri;2;pri2-4;13,45
TDA;pri;2;pri2-4;13,75
TDA;pri;2;pri2-4;15,05
TDA;pri;2;pri2-4;12,4
TDA;pri;2;pri2-4;12,6
TDA;pri;2;pri2-4;14
TDA;pri;2;pri2-3;14,05
TDA;pri;2;pri2-3;14,45
TDA;pri;2;pri2-3;15,55
TDA;pri;2;pri2-3;13,5
TDA;pri;2;pri2-3;15,7
TDA;pri;2;pri2-3;14,75
TDA;pri;2;pri2-3;15
TDA;pri;2;pri2-3;16,2
TDA;pri;2;pri2-3;14,4
TDA;pri;2;pri2-3;15,25
TDA;pri;2;pri2-3;11,9
TDA;pri;2;pri2-3;13,2
TDA;pri;2;pri2-2;16,1
TDA;pri;2;pri2-2;13,75
TDA;pri;2;pri2-2;15,35
TDA;pri;2;pri2-2;13
TDA;pri;2;pri2-2;16,3
TDA;pri;2;pri2-2;14,3
TDA;pri;2;pri2-2;16,25
TDA;pri;2;pri2-2;14,55
TDA;pri;2;pri2-2;13,4
TDA;pri;2;pri2-2;14,9
TDA;pri;2;pri2-2;14,9
TDA;pri;2;pri2-1;12,45
TDA;pri;2;pri2-1;13,3
TDA;pri;2;pri2-1;15,7
TDA;pri;2;pri2-1;13,35
TDA;pri;2;pri2-1;13,35
TDA;pri;2;pri2-1;15,35
TDA;pri;2;pri2-1;14,8
TDA;pri;2;pri2-1;14,6
TDA;pri;2;pri2-1;13,25
TDA;pri;2;pri2-1;13,6
TDA;pri;2;pri2-1;15,2
TDA;pri;2;pri2-1;12,25
citro;sj;1;sj1-7;15,95
citro;sj;1;sj1-7;16,2
citro;sj;1;sj1-7;17,4
citro;sj;1;sj1-7;17,55
citro;sj;1;sj1-7;15,45
citro;sj;1;sj1-7;17,25
citro;sj;1;sj1-7;19,4
citro;sj;1;sj1-7;17,3
citro;sj;1;sj1-7;16,7
citro;sj;1;sj1-7;15,8
citro;sj;1;sj1-7;16,55
citro;sj;1;sj1-6;20
citro;sj;1;sj1-6;16,8
citro;sj;1;sj1-6;17,3
citro;sj;1;sj1-6;18,75
citro;sj;1;sj1-6;16,65
citro;sj;1;sj1-6;15,25
citro;sj;1;sj1-6;16,6
citro;sj;1;sj1-6;18,3
citro;sj;1;sj1-6;17,8
citro;sj;1;sj1-6;18,4
citro;sj;1;sj1-6;16,25
citro;sj;1;sj1-5;18,75
citro;sj;1;sj1-5;18,25
citro;sj;1;sj1-5;18,65
citro;sj;1;sj1-5;18,2
citro;sj;1;sj1-5;18
citro;sj;1;sj1-5;17,4
citro;sj;1;sj1-5;18,7
citro;sj;1;sj1-5;17
citro;sj;1;sj1-5;19,3
citro;sj;1;sj1-5;18,95
citro;sj;1;sj1-4;18,05
citro;sj;1;sj1-4;18,9
citro;sj;1;sj1-4;18,35
citro;sj;1;sj1-4;17,25
citro;sj;1;sj1-4;16,7
citro;sj;1;sj1-4;19,7
citro;sj;1;sj1-4;18,4
citro;sj;1;sj1-4;18,1
citro;sj;1;sj1-4;16,4
citro;sj;1;sj1-4;18,15
citro;sj;1;sj1-4;13,65
citro;sj;1;sj1-2;19,55
citro;sj;1;sj1-2;18,2
citro;sj;1;sj1-2;16,1
citro;sj;1;sj1-2;17,85
citro;sj;1;sj1-2;16,5
citro;sj;1;sj1-2;17,15
citro;sj;1;sj1-2;15,65
citro;sj;1;sj1-2;17,95
citro;sj;1;sj1-2;16,55
citro;sj;1;sj1-2;17,35
citro;sj;1;sj1-2;16,35
citro;sj;1;sj1-3;23
citro;sj;1;sj1-3;17,9
citro;sj;1;sj1-3;20,6
citro;sj;1;sj1-3;18,1
citro;sj;1;sj1-3;16,4
citro;sj;1;sj1-3;18,5
citro;sj;1;sj1-3;21
citro;sj;1;sj1-3;18,3
citro;sj;1;sj1-3;20,3
citro;sj;1;sj1-3;18,7
citro;sj;1;sj1-3;16,4
citro;sj;1;sj1-1;16,35
citro;sj;1;sj1-1;14,55
citro;sj;1;sj1-1;16,2
citro;sj;1;sj1-1;15,15
citro;sj;1;sj1-1;17,45
citro;sj;1;sj1-1;16,65
citro;sj;1;sj1-1;16,45
citro;sj;1;sj1-1;15,6
citro;sj;1;sj1-1;17,5
citro;sj;1;sj1-1;14,45
sta.lu;sj;5;sj5-3;15,2
sta.lu;sj;5;sj5-3;15
sta.lu;sj;5;sj5-3;17,6
sta.lu;sj;5;sj5-3;14,9
sta.lu;sj;5;sj5-3;17,15
sta.lu;sj;5;sj5-3;19,1
sta.lu;sj;5;sj5-3;15,15
sta.lu;sj;5;sj5-3;15
sta.lu;sj;5;sj5-3;15,3
sta.lu;sj;5;sj5-3;15,55
sta.lu;sj;5;sj5-3;16,1
sta.lu;sj;5;sj5-2;15,65
sta.lu;sj;5;sj5-2;15,1
sta.lu;sj;5;sj5-2;15,95
sta.lu;sj;5;sj5-2;17,25
sta.lu;sj;5;sj5-2;16,1
sta.lu;sj;5;sj5-2;18,15
sta.lu;sj;5;sj5-2;15,25
sta.lu;sj;5;sj5-2;16
sta.lu;sj;5;sj5-2;16
sta.lu;sj;5;sj5-2;16,4
sta.lu;sj;5;sj5-1;14,8
sta.lu;sj;5;sj5-1;15,7
sta.lu;sj;5;sj5-1;15,65
sta.lu;sj;5;sj5-1;15,35
sta.lu;sj;5;sj5-1;13,45
sta.lu;sj;5;sj5-1;14,3
sta.lu;sj;5;sj5-1;13,6
sta.lu;sj;5;sj5-1;15,5
sta.lu;sj;5;sj5-1;14
sta.lu;sj;5;sj5-1;15
sta.lu;sj;5;sj5-1;12,05
sta.lu;sj;5;sj5-5;17,35
sta.lu;sj;5;sj5-5;15,95
sta.lu;sj;5;sj5-5;15,85
sta.lu;sj;5;sj5-5;15,8
sta.lu;sj;5;sj5-5;15,8
sta.lu;sj;5;sj5-5;15,4
sta.lu;sj;5;sj5-5;17,35
sta.lu;sj;5;sj5-5;15,15
sta.lu;sj;5;sj5-5;17,15
sta.lu;sj;5;sj5-5;16,6
sta.lu;sj;5;sj5-4;15,25
sta.lu;sj;5;sj5-4;15,95
sta.lu;sj;5;sj5-4;14,8
sta.lu;sj;5;sj5-4;17,85
sta.lu;sj;5;sj5-4;16,4
sta.lu;sj;5;sj5-4;14,7
sta.lu;sj;5;sj5-4;16,8
sta.lu;sj;5;sj5-4;15
sta.lu;sj;5;sj5-4;14,55
sta.lu;sj;5;sj5-4;16
sta.lu;sj;5;sj5-7;16,6
sta.lu;sj;5;sj5-7;16,2
sta.lu;sj;5;sj5-7;16,65
sta.lu;sj;5;sj5-7;15,45
sta.lu;sj;5;sj5-7;15,45
sta.lu;sj;5;sj5-7;17
sta.lu;sj;5;sj5-7;18,1
sta.lu;sj;5;sj5-7;17,1
sta.lu;sj;5;sj5-7;14,45
sta.lu;sj;5;sj5-7;16,1
sta.lu;sj;5;sj5-6;16,95
sta.lu;sj;5;sj5-6;15,15
sta.lu;sj;5;sj5-6;15,8
sta.lu;sj;5;sj5-6;15,9
sta.lu;sj;5;sj5-6;16,25
sta.lu;sj;5;sj5-6;15,4
sta.lu;sj;5;sj5-6;16,45
sta.lu;sj;5;sj5-6;16
sta.lu;sj;5;sj5-6;15,4
sta.lu;sj;5;sj5-6;17,95
sta.lu;sj;5;sj5-6;16,55
